ashmem_pss_kb,ashmem_rss_kb,at,command,cpu_pct_one_core,cpu_pct_ps,elapsed_s,fd_count,java_pss_kb,minutes,native_alloc_kb,native_pss_kb,phase,physical_footprint_kb,pid,platform,ppid,pss_kb,role,round,rss_kb,system_visible,threads,view_roots,views,vmmap_file,window_visible
,,2026-09-06T12:19:25.217786+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.121,29.5,8947.126,98,,159.02029643333333,,,,,18666,mac,1,,mac:main,,258624,,79,,,,
,,2026-09-06T12:19:25.217786+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.257,0.1,8947.126,46,,159.02029643333333,,,,,18686,mac,18666,,mac:--cm,,108208,,30,,,,
,,2026-09-06T12:19:41+08:00,,8.56,,9557.477,151,14904,159.28333333333333,41392,40527,relay-recreate,,26438,,,106568,KBoard (30s),112,248272,True,52,2,812,,True
,,2026-09-06T12:20:12+08:00,,8.35,,9588.494,147,20396,159.8,44364,40431,show-hide,,26438,,,112002,KBoard (30s),113,253692,False,52,4,831,,False
131,656,2026-09-06T12:20:30.820207+08:00,,8.184,,9012.729,143,12676,160.11367011666667,40005,38379,,,26438,pad,,102163,pad:com.newlink.kemi.kboard,,243896,,52,,,,
99107,198724,2026-09-06T12:20:30.820207+08:00,,166.079,,9012.729,264,3912,160.11367011666667,228142,216055,,,32656,pad,,404651,pad:com.newlinksz.kemi.remote,,643672,,136,,,,
,,2026-09-06T12:20:30.820207+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.506,14.7,9012.729,98,,160.11367011666667,,,,890880.0,18666,mac,1,,mac:main,,246656,,83,,,vmmap-18666-009011.txt,
,,2026-09-06T12:20:30.820207+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.203,0.5,9012.729,46,,160.11367011666667,,,,90419.2,18686,mac,18666,,mac:--cm,,108688,,30,,,vmmap-18686-009012.txt,
,,2026-09-06T12:20:43+08:00,,7.584,,9619.217,148,14492,160.31666666666666,40765,39035,focus-switch,,26438,,,104556,KBoard (30s),113,246456,True,52,2,812,,True
,,2026-09-06T12:21:14+08:00,,8.782,,9649.961,144,15096,160.83333333333334,41245,39611,relay-recreate,,26438,,,105759,KBoard (30s),113,247656,True,52,2,812,,True
131,656,2026-09-06T12:21:32.159224+08:00,,8.218,,9074.068,147,20144,161.13598706666667,44142,40303,,,26438,pad,,111471,pad:com.newlink.kemi.kboard,,253404,,52,,,,
99107,198724,2026-09-06T12:21:32.159224+08:00,,153.688,,9074.068,264,4036,161.13598706666667,228557,215143,,,32656,pad,,404144,pad:com.newlinksz.kemi.remote,,643060,,147,,,,
,,2026-09-06T12:21:32.159224+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.239,10.9,9074.068,98,,161.13598706666667,,,,,18666,mac,1,,mac:main,,247568,,80,,,,
,,2026-09-06T12:21:32.159224+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.256,0.1,9074.068,46,,161.13598706666667,,,,,18686,mac,18666,,mac:--cm,,108704,,30,,,,
,,2026-09-06T12:21:45+08:00,,7.103,,9680.795,115,12608,161.35,39755,38067,home-resume,,26438,,,101851,KBoard (30s),114,243624,True,52,2,811,,True
,,2026-09-06T12:22:15+08:00,,8.164,,9711.538,148,14648,161.85,40591,39403,focus-switch,,26438,,,105131,KBoard (30s),114,247052,True,52,2,812,,True
131,656,2026-09-06T12:22:34.186352+08:00,,7.577,,9136.095,151,14960,162.16977253333334,41378,40615,,,26438,pad,,106876,pad:com.newlink.kemi.kboard,,248684,,52,,,,
99107,198724,2026-09-06T12:22:34.186352+08:00,,173.321,,9136.095,264,3944,162.16977253333334,228078,214943,,,32656,pad,,403615,pad:com.newlinksz.kemi.remote,,642636,,139,,,,
,,2026-09-06T12:22:34.186352+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.347,21.5,9136.095,98,,162.16977253333334,,,,,18666,mac,1,,mac:main,,246416,,84,,,,
,,2026-09-06T12:22:34.186352+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.29,0.1,9136.095,46,,162.16977253333334,,,,,18686,mac,18666,,mac:--cm,,108704,,30,,,,
,,2026-09-06T12:22:46+08:00,,9.642,,9742.237,136,20076,162.36666666666667,43332,39419,show-hide,,26438,,,110744,KBoard (30s),115,252728,True,52,4,829,,True
,,2026-09-06T12:23:17+08:00,,7.892,,9772.899,143,12720,162.88333333333333,39728,37723,home-resume,,26438,,,101648,KBoard (30s),115,243648,True,52,2,811,,True
131,656,2026-09-06T12:23:35.503557+08:00,,8.182,,9197.412,148,14512,163.19172595,40416,38715,,,26438,pad,,104451,pad:com.newlink.kemi.kboard,,246440,,52,,,,
99107,198724,2026-09-06T12:23:35.503557+08:00,,173.521,,9197.413,264,3916,163.19172595,227966,216263,,,32656,pad,,404912,pad:com.newlinksz.kemi.remote,,643828,,133,,,,
,,2026-09-06T12:23:35.503557+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.439,15.3,9197.413,98,,163.19172595,,,,,18666,mac,1,,mac:main,,248928,,79,,,,
,,2026-09-06T12:23:35.503557+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.288,1.3,9197.413,46,,163.19172595,,,,,18686,mac,18666,,mac:--cm,,109728,,30,,,,
,,2026-09-06T12:23:48+08:00,,8.223,,9803.668,189,13984,163.4,41553,39439,focus-switch,,26438,,,104799,KBoard (30s),115,246644,False,52,2,812,,False
,,2026-09-06T12:24:18+08:00,,8.575,,9834.454,147,21156,163.9,44289,40635,show-hide,,26438,,,113027,KBoard (30s),116,255024,True,52,4,831,,True
131,656,2026-09-06T12:24:37.020604+08:00,,8.642,,9258.929,140,12652,164.21701006666666,39736,37667,,,26438,pad,,101549,pad:com.newlink.kemi.kboard,,243540,,52,,,,
99107,198724,2026-09-06T12:24:37.020604+08:00,,167.068,,9258.931,264,3896,164.21701006666666,229901,218303,,,32656,pad,,406823,pad:com.newlinksz.kemi.remote,,645844,,133,,,,
,,2026-09-06T12:24:37.020604+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.37,12.8,9258.931,102,,164.21701006666666,,,,,18666,mac,1,,mac:main,,243872,,89,,,,
,,2026-09-06T12:24:37.020604+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.658,0.6,9258.931,47,,164.21701006666666,,,,,18686,mac,18666,,mac:--cm,,101360,,30,,,,
,,2026-09-06T12:24:49+08:00,,8.195,,9865.204,142,13552,164.41666666666666,40636,38811,home-resume,,26438,,,103739,KBoard (30s),116,245588,False,52,2,812,,False
,,2026-09-06T12:25:20+08:00,,6.979,,9896.008,145,12720,164.93333333333334,40709,39183,relay-recreate,,26438,,,103352,KBoard (30s),116,245244,True,52,2,812,,True
131,656,2026-09-06T12:25:41.992838+08:00,,8.541,,9323.902,137,20076,165.29988063333334,43291,39231,,,26438,pad,,110547,pad:com.newlink.kemi.kboard,,252552,,52,,,,
99107,198724,2026-09-06T12:25:41.992838+08:00,,168.456,,9323.902,264,4024,165.29988063333334,228448,214951,,,32656,pad,,403896,pad:com.newlinksz.kemi.remote,,642812,,144,,,,
,,2026-09-06T12:25:41.992838+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.307,5.4,9323.902,98,,165.29988063333334,,,,876339.2,18666,mac,1,,mac:main,,239600,,79,,,vmmap-18666-009323.txt,
,,2026-09-06T12:25:41.992838+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.292,0.0,9323.902,46,,165.29988063333334,,,,87244.8,18686,mac,18666,,mac:--cm,,105344,,30,,,vmmap-18686-009323.txt,
,,2026-09-06T12:25:51+08:00,,10.3,,9926.786,147,13344,165.45,40025,37955,show-hide,,26438,,,102679,KBoard (30s),117,244536,False,52,2,811,,False
,,2026-09-06T12:26:21+08:00,,5.721,,9957.549,142,14548,165.95,40914,38759,focus-switch,,26438,,,104537,KBoard (30s),117,246556,True,52,2,812,,True
131,656,2026-09-06T12:26:43.724278+08:00,,7.847,,9385.633,145,15012,166.32873796666667,40934,40551,,,26438,pad,,106913,pad:com.newlink.kemi.kboard,,248820,,52,,,,
99107,198724,2026-09-06T12:26:43.724278+08:00,,154.981,,9385.634,264,3984,166.32873796666667,227460,214219,,,32656,pad,,402897,pad:com.newlinksz.kemi.remote,,641916,,137,,,,
,,2026-09-06T12:26:43.724278+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.85,14.8,9385.634,98,,166.32873796666667,,,,,18666,mac,1,,mac:main,,241792,,81,,,,
,,2026-09-06T12:26:43.724278+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.313,0.1,9385.634,46,,166.32873796666667,,,,,18686,mac,18666,,mac:--cm,,108688,,30,,,,
,,2026-09-06T12:26:52+08:00,,10.029,,9988.361,149,12736,166.46666666666667,40763,39043,relay-recreate,,26438,,,102997,KBoard (30s),117,245016,True,52,2,812,,True
,,2026-09-06T12:27:23+08:00,,7.552,,10019.082,114,13136,166.98333333333332,39488,37335,home-resume,,26438,,,101825,KBoard (30s),118,243732,True,52,2,811,,True
131,656,2026-09-06T12:27:44.980277+08:00,,8.132,,9446.889,142,14540,167.34967128333335,40520,38799,,,26438,pad,,104574,pad:com.newlink.kemi.kboard,,246604,,52,,,,
99107,198724,2026-09-06T12:27:44.980277+08:00,,168.945,,9446.89,264,3932,167.34967128333335,227569,215027,,,32656,pad,,403550,pad:com.newlinksz.kemi.remote,,642580,,131,,,,
,,2026-09-06T12:27:44.980277+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,20.095,47.1,9446.89,98,,167.34967128333335,,,,,18666,mac,1,,mac:main,,248976,,79,,,,
,,2026-09-06T12:27:44.980277+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.518,1.1,9446.89,46,,167.34967128333335,,,,,18686,mac,18666,,mac:--cm,,108688,,30,,,,
,,2026-09-06T12:27:54+08:00,,7.709,,10049.955,148,12784,167.5,40430,38919,focus-switch,,26438,,,103083,KBoard (30s),118,244948,True,52,2,812,,True
,,2026-09-06T12:28:25+08:00,,9.376,,10080.884,138,22340,168.01666666666668,43991,40319,relay-recreate,,26438,,,113914,KBoard (30s),118,255936,True,52,4,829,,True
131,656,2026-09-06T12:28:47.018686+08:00,,8.24,,9508.928,147,13732,168.38364476666666,39713,38103,,,26438,pad,,103184,pad:com.newlink.kemi.kboard,,245092,,52,,,,
99107,198724,2026-09-06T12:28:47.018686+08:00,,156.52,,9508.928,264,3916,168.38364476666666,228176,215423,,,32656,pad,,403954,pad:com.newlinksz.kemi.remote,,642976,,132,,,,
,,2026-09-06T12:28:47.018686+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,17.698,7.3,9508.928,98,,168.38364476666666,,,,,18666,mac,1,,mac:main,,246048,,84,,,,
,,2026-09-06T12:28:47.018686+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.435,0.1,9508.928,46,,168.38364476666666,,,,,18686,mac,18666,,mac:--cm,,108688,,30,,,,
,,2026-09-06T12:28:55+08:00,,7.632,,10111.544,147,12668,168.51666666666668,39509,38007,home-resume,,26438,,,101899,KBoard (30s),119,243920,True,52,2,811,,True
,,2026-09-06T12:29:26+08:00,,7.7,,10142.455,180,15640,169.03333333333333,42280,39611,focus-switch,,26438,,,106655,KBoard (30s),119,248520,False,52,2,812,,False
131,656,2026-09-06T12:29:48.422017+08:00,,8.108,,9570.331,149,14088,169.40703361666667,40918,39915,,,26438,pad,,105376,pad:com.newlink.kemi.kboard,,247260,,52,,,,
99107,198724,2026-09-06T12:29:48.422017+08:00,,173.721,,9570.332,264,3916,169.40703361666667,227177,214347,,,32656,pad,,402956,pad:com.newlinksz.kemi.remote,,641872,,131,,,,
,,2026-09-06T12:29:48.422017+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,16.074,7.9,9570.332,98,,169.40703361666667,,,,,18666,mac,1,,mac:main,,242544,,80,,,,
,,2026-09-06T12:29:48.422017+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.449,0.8,9570.332,46,,169.40703361666667,,,,,18686,mac,18666,,mac:--cm,,107088,,30,,,,
,,2026-09-06T12:29:57+08:00,,8.389,,10173.327,147,20024,169.55,43456,39663,show-hide,,26438,,,111075,KBoard (30s),120,252948,True,52,4,831,,True
,,2026-09-06T12:30:28+08:00,,7.801,,10204.222,147,12736,170.06666666666666,39055,38411,home-resume,,26438,,,102535,KBoard (30s),120,244408,False,52,2,812,,False
131,656,2026-09-06T12:30:52.904366+08:00,,8.025,,9634.814,148,14616,170.48173943333333,40793,38911,,,26438,pad,,104762,pad:com.newlink.kemi.kboard,,246792,,52,,,,
99107,198724,2026-09-06T12:30:52.904366+08:00,,167.041,,9634.814,264,3948,170.48173943333333,227156,214799,,,32656,pad,,403413,pad:com.newlinksz.kemi.remote,,642440,,135,,,,
,,2026-09-06T12:30:52.904366+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.39,11.1,9634.814,101,,170.48173943333333,,,,946483.2,18666,mac,1,,mac:main,,241808,,79,,,vmmap-18666-009634.txt,
,,2026-09-06T12:30:52.904366+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.49,0.1,9634.814,46,,170.48173943333333,,,,88883.2,18686,mac,18666,,mac:--cm,,107088,,30,,,vmmap-18686-009634.txt,
,,2026-09-06T12:30:59+08:00,,7.548,,10234.957,145,14972,170.58333333333334,40450,40107,relay-recreate,,26438,,,106335,KBoard (30s),120,248348,True,52,2,812,,True
,,2026-09-06T12:31:30+08:00,,8.432,,10265.673,143,20044,171.1,44323,40239,show-hide,,26438,,,111547,KBoard (30s),121,253560,True,52,4,831,,True
131,656,2026-09-06T12:31:54.340202+08:00,,7.74,,9696.25,147,12736,171.50567003333333,39489,38707,,,26438,pad,,102835,pad:com.newlink.kemi.kboard,,244708,,52,,,,
99107,198724,2026-09-06T12:31:54.340202+08:00,,143.803,,9696.25,264,3992,171.50567003333333,226964,214015,,,32656,pad,,402820,pad:com.newlinksz.kemi.remote,,641736,,138,,,,
,,2026-09-06T12:31:54.340202+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,13.369,7.1,9696.25,98,,171.50567003333333,,,,,18666,mac,1,,mac:main,,252688,,79,,,,
,,2026-09-06T12:31:54.340202+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.481,1.4,9696.25,46,,171.50567003333333,,,,,18686,mac,18666,,mac:--cm,,107088,,30,,,,
,,2026-09-06T12:32:00+08:00,,7.034,,10296.379,142,14400,171.6,40509,38767,focus-switch,,26438,,,104555,KBoard (30s),121,246428,True,52,2,812,,True
,,2026-09-06T12:32:31+08:00,,7.958,,10327.292,151,15060,172.11666666666667,40503,39231,relay-recreate,,26438,,,105703,KBoard (30s),121,247580,True,52,2,812,,True
131,656,2026-09-06T12:32:55.888858+08:00,,8.453,,9757.798,147,20212,172.53148096666666,44704,40739,,,26438,pad,,112225,pad:com.newlink.kemi.kboard,,254244,,52,,,,
99107,198724,2026-09-06T12:32:55.888858+08:00,,153.668,,9757.799,264,3968,172.53148096666666,227190,214371,,,32656,pad,,402992,pad:com.newlinksz.kemi.remote,,642020,,135,,,,
,,2026-09-06T12:32:55.888858+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.997,11.9,9757.799,98,,172.53148096666666,,,,,18666,mac,1,,mac:main,,272400,,88,,,,
,,2026-09-06T12:32:55.888858+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.462,1.2,9757.799,46,,172.53148096666666,,,,,18686,mac,18666,,mac:--cm,,107088,,30,,,,
,,2026-09-06T12:33:02+08:00,,8.579,,10358.182,104,12380,172.63333333333333,38716,37931,show-hide,,26438,,,101542,KBoard (30s),122,243580,True,52,2,811,,True
,,2026-09-06T12:33:33+08:00,,7.299,,10389.007,148,14888,173.15,40794,39147,focus-switch,,26438,,,105298,KBoard (30s),122,247336,True,52,2,812,,True
131,656,2026-09-06T12:33:57.597472+08:00,,7.507,,9819.533,147,15040,173.55995786666665,41231,39975,,,26438,pad,,106387,pad:com.newlink.kemi.kboard,,248312,,52,,,,
99107,198724,2026-09-06T12:33:57.597472+08:00,,164.436,,9819.533,264,3920,173.55995786666665,227322,214743,,,32656,pad,,403416,pad:com.newlinksz.kemi.remote,,642440,,140,,,,
,,2026-09-06T12:33:57.597472+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.222,8.7,9819.533,98,,173.55995786666665,,,,,18666,mac,1,,mac:main,,254176,,79,,,,
,,2026-09-06T12:33:57.597472+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.523,0.1,9819.533,46,,173.55995786666665,,,,,18686,mac,18666,,mac:--cm,,106576,,30,,,,
,,2026-09-06T12:34:04+08:00,,9.672,,10419.921,139,19716,173.66666666666666,43349,39383,relay-recreate,,26438,,,110369,KBoard (30s),122,252388,True,52,4,829,,True
,,2026-09-06T12:34:35+08:00,,6.992,,10450.669,147,12692,174.18333333333334,38937,38463,home-resume,,26438,,,102384,KBoard (30s),123,244420,True,52,2,811,,True
131,656,2026-09-06T12:34:58.893736+08:00,,7.691,,9880.831,148,14612,174.58156226666668,40298,38567,,,26438,pad,,104595,pad:com.newlink.kemi.kboard,,246472,,52,,,,
99107,198724,2026-09-06T12:34:58.893736+08:00,,157.537,,9880.831,264,3892,174.58156226666668,226953,214287,,,32656,pad,,402893,pad:com.newlinksz.kemi.remote,,641856,,134,,,,
,,2026-09-06T12:34:58.893736+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,15.009,5.5,9880.831,98,,174.58156226666668,,,,,18666,mac,1,,mac:main,,244864,,79,,,,
,,2026-09-06T12:34:58.893736+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.582,1.5,9880.831,46,,174.58156226666668,,,,,18686,mac,18666,,mac:--cm,,106576,,30,,,,
,,2026-09-06T12:35:05+08:00,,8.29,,10481.429,188,13680,174.68333333333334,41774,39335,focus-switch,,26438,,,104423,KBoard (30s),123,246300,False,52,2,812,,False
,,2026-09-06T12:35:36+08:00,,7.819,,10512.251,147,21180,175.2,44404,40423,show-hide,,26438,,,113023,KBoard (30s),124,254904,True,52,4,831,,True
131,656,2026-09-06T12:36:03.382269+08:00,,8.579,,9945.32,140,12688,175.65637114999998,39451,37491,,,26438,pad,,101428,pad:com.newlink.kemi.kboard,,243452,,52,,,,
99107,198724,2026-09-06T12:36:03.382269+08:00,,163.018,,9945.32,264,3888,175.65637114999998,227088,214795,,,32656,pad,,403350,pad:com.newlinksz.kemi.remote,,642372,,135,,,,
,,2026-09-06T12:36:03.382269+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.816,48.8,9945.32,98,,175.65637114999998,,,,935628.8,18666,mac,1,,mac:main,,251968,,79,,,vmmap-18666-009944.txt,
,,2026-09-06T12:36:03.382269+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.631,0.3,9945.32,46,,175.65637114999998,,,,88371.2,18686,mac,18666,,mac:--cm,,106576,,30,,,vmmap-18686-009945.txt,
,,2026-09-06T12:36:07+08:00,,8.372,,10543.068,147,12688,175.71666666666667,38869,37271,home-resume,,26438,,,101347,KBoard (30s),124,243228,True,52,2,811,,True
,,2026-09-06T12:36:38+08:00,,7.174,,10573.733,146,16872,176.23333333333332,40954,40467,relay-recreate,,26438,,,108595,KBoard (30s),124,250632,True,52,2,812,,True
131,656,2026-09-06T12:37:04.701814+08:00,,8.134,,10006.64,147,20328,176.67836356666666,43755,39935,,,26438,pad,,111584,pad:com.newlink.kemi.kboard,,253636,,52,,,,
99107,198724,2026-09-06T12:37:04.701814+08:00,,158.479,,10006.64,264,4004,176.67836356666666,227337,214019,,,32656,pad,,402960,pad:com.newlinksz.kemi.remote,,641876,,145,,,,
,,2026-09-06T12:37:04.701814+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.028,41.0,10006.64,102,,176.67836356666666,,,,,18666,mac,1,,mac:main,,255664,,84,,,,
,,2026-09-06T12:37:04.701814+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.677,0.1,10006.64,46,,176.67836356666666,,,,,18686,mac,18666,,mac:--cm,,106576,,30,,,,
,,2026-09-06T12:37:08+08:00,,9.597,,10604.473,143,13248,176.73333333333332,40205,37915,show-hide,,26438,,,102507,KBoard (30s),125,244548,True,52,2,811,,True
,,2026-09-06T12:37:39+08:00,,6.393,,10635.286,142,14480,177.25,40529,38887,home-resume,,26438,,,104835,KBoard (30s),125,246744,True,52,2,812,,True
131,656,2026-09-06T12:38:06.421699+08:00,,7.495,,10068.36,147,15200,177.70702831666668,41185,40347,,,26438,pad,,106973,pad:com.newlink.kemi.kboard,,248932,,52,,,,
99107,198724,2026-09-06T12:38:06.421699+08:00,,162.235,,10068.36,264,3928,177.70702831666668,227344,214427,,,32656,pad,,403069,pad:com.newlinksz.kemi.remote,,642092,,138,,,,
,,2026-09-06T12:38:06.421699+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.922,4.8,10068.36,98,,177.70702831666668,,,,,18666,mac,1,,mac:main,,258192,,79,,,,
,,2026-09-06T12:38:06.421699+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.701,2.4,10068.361,46,,177.70702831666668,,,,,18686,mac,18666,,mac:--cm,,106576,,30,,,,
,,2026-09-06T12:38:10+08:00,,8.865,,10666.082,149,12736,177.76666666666668,40097,38171,relay-recreate,,26438,,,102216,KBoard (30s),125,244288,True,52,2,812,,True
,,2026-09-06T12:38:41+08:00,,7.382,,10697.103,147,27960,178.28333333333333,38765,40155,show-hide,,26438,,,119455,KBoard (30s),126,261512,False,52,2,811,,False
131,656,2026-09-06T12:39:07.686234+08:00,,7.992,,10129.625,142,14888,178.7281039,40805,39179,,,26438,pad,,105367,pad:com.newlink.kemi.kboard,,247440,,52,,,,
99107,198724,2026-09-06T12:39:07.686234+08:00,,164.828,,10129.625,264,3900,178.7281039,228120,215299,,,32656,pad,,403896,pad:com.newlinksz.kemi.remote,,642812,,131,,,,
,,2026-09-06T12:39:07.686234+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,13.891,5.0,10129.625,98,,178.7281039,,,,,18666,mac,1,,mac:main,,245664,,80,,,,
,,2026-09-06T12:39:07.686234+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.681,0.4,10129.625,46,,178.7281039,,,,,18686,mac,18666,,mac:--cm,,107600,,30,,,,
,,2026-09-06T12:39:12+08:00,,8.938,,10727.758,148,12756,178.8,40835,38951,focus-switch,,26438,,,103014,KBoard (30s),126,245084,True,52,2,812,,True
,,2026-09-06T12:39:43+08:00,,7.995,,10758.653,106,21484,179.31666666666666,43581,37983,relay-recreate,,26438,,,110951,KBoard (30s),126,252864,True,52,4,829,,True
131,656,2026-09-06T12:40:09.087991+08:00,,8.526,,10191.027,114,12656,179.75146651666668,39149,36787,,,26438,pad,,100868,pad:com.newlink.kemi.kboard,,242808,,52,,,,
99107,198724,2026-09-06T12:40:09.087991+08:00,,163.628,,10191.027,264,3924,179.75146651666668,227847,214375,,,32656,pad,,402955,pad:com.newlinksz.kemi.remote,,641980,,135,,,,
,,2026-09-06T12:40:09.087991+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,14.69,14.2,10191.027,98,,179.75146651666668,,,,,18666,mac,1,,mac:main,,252896,,79,,,,
,,2026-09-06T12:40:09.087991+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.775,1.1,10191.027,46,,179.75146651666668,,,,,18686,mac,18666,,mac:--cm,,107600,,30,,,,
,,2026-09-06T12:40:13+08:00,,7.848,,10789.489,147,12716,179.81666666666666,38449,36743,home-resume,,26438,,,100895,KBoard (30s),127,242808,True,52,2,811,,True
,,2026-09-06T12:40:40+08:00,,5.747,,10815.936,105,12424,180.26666666666668,38207,36371,focus-switch,,26438,,,100271,KBoard (30s),127,242184,False,52,2,812,,False
131,656,2026-09-06T12:41:14.149739+08:00,,3.798,,10256.089,105,12676,180.83582898333333,38205,36371,,,26438,pad,,100483,pad:com.newlink.kemi.kboard,,242396,,52,,,,
99107,198724,2026-09-06T12:41:14.149739+08:00,,203.778,,10256.09,264,3704,180.83582898333333,226839,214079,,,32656,pad,,402472,pad:com.newlinksz.kemi.remote,,641388,,131,,,,
,,2026-09-06T12:41:14.149739+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公,13.519,8.6,10256.09,98,,180.83582898333333,,,,898048.0,18666,mac,1,,mac:main,,254720,,78,,,vmmap-18666-010255.txt,
,,2026-09-06T12:41:14.149739+08:00,/Applications/KEMI远程办公.app/Contents/MacOS/KEMI远程办公 --cm,1.803,1.4,10256.09,46,,180.83582898333333,,,,89395.2,18686,mac,18666,,mac:--cm,,107616,,30,,,vmmap-18686-010256.txt,
